,Max,Min,Precip,Snow
996,61,36,0.0,0.0
997,77,40,0.0,0.0
998,68,45,0.0,0.0
999,65,40,0.0,0.0
1000,69,41,0.0,0.0
1001,76,46,0.0,0.0
1002,82,51,0.0,0.0
1003,77,48,0.0,0.0
1004,72,53,0.0,0.0
1005,72,44,0.0,0.0
1006,78,48,0.0,0.0
1007,64,42,0.0,0.0
1008,48,36,0.0,0.0
1009,45,33,0.0,0.0
1010,53,28,0.0,0.0
1011,64,39,0.0,0.0
1012,50,36,0.03,0.0
1013,55,32,0.0,0.0
1014,55,33,0.0,0.0
1015,53,28,0.0,0.0
1016,53,47,0.04,0.0
1017,59,45,0.0,0.0
1018,61,38,0.0,0.0
1019,65,52,0.0,0.0
1020,62,47,0.0,0.0
1021,50,43,0.01,0.0
1022,52,38,0.21,0.0
1023,54,34,0.0,0.0
1024,71,42,0.0,0.0
1025,64,50,0.0,0.0
1026,65,55,0.08,0.0
1027,60,47,0.18,0.0
1028,47,35,0.75,0.0
1029,39,32,0.0,0.0
1030,43,28,0.0,0.0
1031,46,29,0.0,0.0
1032,45,31,0.0,0.0
1033,50,28,0.0,0.0
1034,52,25,0.0,0.0
1035,47,31,0.0,0.0
1036,39,27,0.0,0.0
1037,43,37,0.0,0.0
1038,45,30,0.01,0.0
1039,45,38,0.0,0.0
1040,44,38,0.31,0.0
1041,47,38,0.0,0.0
1042,54,34,0.0,0.0
1043,55,35,0.0,0.0
1044,69,44,0.24,0.0
1045,56,22,0.02,0.0
1046,27,19,0.01,0.2
1047,43,18,0.0,0.0
1048,51,34,0.0,0.0
1049,53,29,0.0,0.0
1050,44,23,0.0,0.0
1051,54,32,0.0,0.0
1052,57,43,0.0,0.0
1053,59,38,0.0,0.0
1054,54,33,0.0,0.0
1055,62,38,0.0,0.0
1056,60,24,0.02,0.1
1057,27,14,0.02,0.5
1058,30,11,0.0,0.0
1059,30,23,0.0,0.0
1060,23,10,0.0,0.0
1061,39,16,0.0,0.0
1062,36,25,0.0,0.0
1063,40,23,0.0,0.0
1064,36,31,0.0,0.0
1065,48,34,0.0,0.0
1066,40,29,0.0,0.0
1067,55,37,0.02,0.0
1068,45,21,0.0,0.0
1069,40,19,0.0,0.0
1070,46,27,0.0,0.0
1071,32,24,0.05,0.8
1072,33,25,0.0,0.0
1073,32,20,0.95,10.5
1074,20,2,0.0,0.1
1075,20,4,0.0,0.1
1076,43,12,0.0,0.0
1077,40,24,0.0,0.0
1078,39,20,0.0,0.0
1079,39,33,0.42,0.1
1080,34,20,0.0,0.0
1081,25,20,0.0,0.0
1082,29,23,0.0,0.0
1083,32,27,0.02,0.2
1084,28,13,0.02,0.5
1085,21,9,0.0,0.0
1086,29,9,0.0,0.0
1087,19,10,0.0,0.0
1088,18,6,0.01,0.5
1089,13,0,0.0,0.0
1090,19,5,0.0,0.0
1091,21,8,0.09,1.0
1092,26,13,0.06,1.2
1093,19,5,0.0,0.0
1094,25,1,0.0,0.0
1095,18,1,0.0,0.0
1096,20,-5,0.0,0.0
1097,21,14,0.01,0.4
1098,22,11,0.0,0.6
1099,30,16,0.0,0.0
1100,26,10,0.0,0.0
1101,24,10,0.0,0.0
1102,36,15,0.0,0.0
1103,35,16,0.0,0.0
1104,35,25,0.0,0.0
1105,39,24,0.28,0.0
1106,41,34,0.02,0.0
1107,39,5,0.0,0.0
1108,9,2,0.0,0.0
1109,14,5,0.0,0.0
1110,30,10,0.0,0.0
1111,36,14,0.02,0.3
1112,20,6,0.0,0.0
1113,41,17,0.01,0.1
1114,39,2,0.0,0.0
1115,9,-2,0.0,0.0
1116,-2,-10,0.0,0.0
1117,5,-12,0.0,0.0
1118,17,-5,0.0,0.2
1119,13,-6,0.0,0.0
1120,21,4,0.0,0.0
1121,23,2,0.0,0.0
1122,33,21,0.49,3.0
1123,33,30,0.0,0.0
1124,33,25,0.03,0.0
1125,26,6,0.0,0.0
1126,7,-10,0.0,0.0
1127,4,-13,0.06,2.0
1128,9,0,0.03,0.7
1129,13,3,0.04,0.9
1130,14,3,0.06,1.2
1131,27,8,0.05,1.2
1132,23,3,0.04,0.7
1133,25,18,0.0,0.0
1134,23,16,0.0,0.0
1135,29,22,0.0,0.0
1136,35,25,0.62,2.2
1137,32,19,0.0,0.1
1138,36,16,0.0,0.0
1139,39,20,0.09,0.5
1140,34,15,0.09,1.1
1141,18,6,0.0,0.0
1142,20,2,0.0,0.0
1143,32,9,0.0,0.0
1144,34,9,0.01,0.3
1145,10,0,0.0,0.0
1146,19,-3,0.0,0.0
1147,23,7,0.0,0.0
1148,29,20,0.24,4.2
1149,29,20,0.0,0.0
1150,34,12,0.0,0.0
1151,37,23,0.0,0.0
1152,36,17,0.0,0.0
1153,38,29,0.0,0.0
1154,31,25,0.0,0.0
1155,31,19,0.0,0.0
1156,32,10,0.0,0.0
1157,32,18,0.0,0.0
1158,29,23,0.34,3.9
1159,30,22,0.41,5.4
1160,29,17,0.0,0.0
1161,31,11,0.0,0.0
1162,39,19,0.0,0.0
1163,38,33,0.61,0.0
1164,36,31,0.01,0.0
1165,31,23,0.0,0.0
1166,29,20,0.0,0.0
1167,33,14,0.0,0.0
1168,40,24,0.06,0.6
1169,35,24,0.19,0.8
1170,27,14,0.0,0.0
1171,29,9,0.0,0.0
1172,30,11,0.23,3.1
1173,23,7,0.0,0.0
1174,21,5,0.0,0.0
1175,29,7,0.0,0.0
1176,37,13,0.0,0.0
1177,39,20,0.0,0.0
1178,33,29,0.0,0.0
1179,38,24,0.0,0.0
1180,39,27,0.0,0.0
1181,43,23,0.0,0.0
1182,44,25,0.0,0.0
1183,49,32,0.0,0.0
1184,56,36,0.19,0.0
1185,42,24,0.0,0.0
1186,36,19,0.0,0.0
1187,38,19,0.0,0.0
1188,48,23,0.0,0.0
1189,53,33,0.0,0.0
1190,44,28,0.07,0.0
1191,55,37,0.09,0.0
1192,48,35,0.19,0.0
1193,48,40,0.52,0.0
1194,44,31,0.48,0.7
1195,40,30,0.09,0.7
1196,36,31,0.76,4.4
1197,36,28,0.06,0.6
1198,36,29,0.01,0.2
1199,38,30,0.46,0.2
1200,40,33,0.0,0.0
1201,47,33,0.0,0.0
1202,42,35,0.26,0.0
1203,35,32,1.02,6.4
1204,38,26,0.12,0.9
1205,42,21,0.0,0.0
1206,51,34,0.15,0.0
1207,44,33,0.82,3.5
1208,42,29,0.02,0.3
1209,51,29,0.0,0.0
1210,51,33,0.0,0.0
1211,72,45,0.02,0.0
1212,75,43,0.0,0.0
1213,81,54,0.08,0.0
1214,75,51,0.0,0.0
1215,72,56,0.0,0.0
1216,56,35,0.35,0.0
1217,48,35,0.0,0.0
1218,38,32,0.2,0.5
1219,49,34,0.08,0.0
1220,67,39,0.0,0.0
1221,76,46,0.0,0.0
1222,78,53,0.0,0.0
1223,78,58,0.12,0.0
1224,60,43,0.1,0.0
1225,67,37,0.0,0.0
1226,57,42,0.0,0.0
1227,59,34,0.0,0.0
1228,72,41,0.01,0.0
1229,98,54,0.0,0.0
1230,79,56,0.0,0.0
1231,83,58,0.0,0.0
1232,66,57,0.25,0.0
1233,81,56,1.47,0.0
1234,82,64,1.16,0.0
1235,72,60,0.6,0.0
1236,65,49,0.07,0.0
1237,55,47,0.13,0.0
1238,65,45,0.0,0.0
1239,68,44,0.16,0.0
1240,62,54,0.0,0.0
1241,60,54,0.0,0.0
1242,62,55,0.05,0.0
1243,62,54,0.06,0.0
1244,76,55,0.92,0.0
1245,77,65,0.26,0.0
1246,79,63,0.25,0.0
1247,72,52,0.06,0.0
1248,67,50,0.0,0.0
1249,71,51,0.0,0.0
1250,64,57,0.02,0.0
1251,60,54,0.15,0.0
1252,58,51,0.0,0.0
1253,66,54,0.0,0.0
1254,72,56,0.0,0.0
1255,69,58,0.54,0.0
1256,77,59,0.0,0.0
1257,79,60,0.0,0.0
1258,76,62,0.59,0.0
1259,79,58,0.0,0.0
1260,79,60,0.01,0.0
1261,76,65,0.02,0.0
1262,86,60,0.01,0.0
1263,82,62,0.0,0.0
1264,75,57,0.0,0.0
1265,85,61,0.0,0.0
1266,91,70,0.0,0.0
1267,82,64,2.5,0.0
1268,82,66,0.54,0.0
1269,84,70,0.26,0.0
1270,82,66,0.0,0.0
1271,84,66,0.0,0.0
1272,89,73,0.0,0.0
1273,87,72,0.0,0.0
1274,79,67,0.09,0.0
1275,77,63,0.38,0.0
1276,82,57,0.0,0.0
1277,85,63,0.0,0.0
1278,83,61,0.0,0.0
1279,84,61,0.0,0.0
1280,90,66,0.0,0.0
1281,89,72,0.0,0.0
1282,92,76,0.0,0.0
1283,91,73,0.03,0.0
1284,89,67,0.0,0.0
1285,87,71,0.34,0.0
1286,83,63,0.0,0.0
1287,86,64,0.0,0.0
1288,90,68,0.0,0.0
1289,80,65,2.79,0.0
1290,86,71,0.0,0.0
1291,89,70,0.0,0.0
1292,92,76,0.0,0.0
1293,94,78,0.0,0.0
1294,94,80,0.0,0.0
1295,86,72,0.0,0.0
1296,82,66,0.0,0.0
1297,81,59,0.29,0.0
1298,88,67,0.0,0.0
1299,77,63,0.0,0.0
1300,78,61,0.0,0.0
1301,83,64,0.03,0.0
1302,72,56,0.01,0.0
1303,64,53,0.02,0.0
1304,75,53,0.0,0.0
1305,79,56,0.0,0.0
1306,72,65,0.0,0.0
1307,83,63,0.0,0.0
1308,83,59,0.0,0.0
1309,79,61,0.0,0.0
1310,80,58,0.0,0.0
1311,76,56,0.0,0.0
1312,81,61,0.65,0.0
1313,86,59,1.33,0.0
1314,77,62,0.0,0.0
1315,75,58,0.0,0.0
1316,76,60,0.0,0.0
1317,77,62,0.0,0.0
1318,80,65,0.0,0.0
1319,80,63,0.0,0.0
1320,76,57,0.0,0.0
1321,78,58,0.0,0.0
1322,79,59,0.0,0.0
1323,80,61,0.0,0.0
1324,82,60,0.0,0.0
1325,83,62,0.0,0.0
1326,88,69,0.0,0.0
1327,90,71,0.0,0.0
1328,88,74,0.0,0.0
1329,87,68,0.0,0.0
1330,88,64,0.0,0.0
1331,90,71,0.0,0.0
1332,96,80,0.0,0.0
1333,97,80,0.0,0.0
1334,96,79,0.0,0.0
1335,92,73,0.0,0.0
1336,95,75,0.03,0.0
1337,85,72,0.0,0.0
1338,89,66,0.06,0.0
1339,75,61,0.0,0.0
1340,68,55,0.0,0.0
1341,78,53,0.0,0.0
1342,88,62,0.0,0.0
1343,82,64,0.0,0.0
1344,92,70,0.0,0.0
1345,94,71,0.0,0.0
1346,77,67,0.0,0.0
1347,94,70,0.0,0.0
1348,81,70,0.02,0.0
1349,86,66,0.0,0.0
1350,76,57,0.0,0.0
1351,70,49,0.0,0.0
1352,73,51,0.47,0.0
1353,67,50,0.33,0.0
1354,67,44,0.0,0.0
1355,67,48,0.03,0.0
1356,75,60,0.14,0.0
1357,78,64,0.18,0.0
1358,66,51,0.04,0.0
1359,64,47,0.0,0.0
1360,74,49,0.0,0.0
1361,74,53,0.0,0.0
1362,76,53,0.0,0.0
1363,74,54,0.0,0.0
1364,82,56,0.0,0.0
1365,86,65,0.0,0.0
1366,72,51,0.14,0.0
1367,77,48,0.0,0.0
1368,80,58,0.0,0.0
1369,77,53,0.0,0.0
1370,77,48,0.9,0.0
1371,61,55,0.03,0.0
1372,59,55,0.29,0.0
1373,61,46,0.01,0.0
1374,55,42,0.05,0.0
1375,67,43,0.0,0.0
1376,77,50,0.0,0.0
1377,76,56,0.0,0.0
1378,78,52,0.0,0.0
1379,75,57,0.04,0.0
1380,58,46,0.0,0.0
1381,61,39,0.0,0.0
1382,55,42,0.56,0.0
1383,55,46,0.62,0.0
1384,55,42,0.01,0.0
1385,59,41,0.17,0.0
1386,53,38,0.02,0.0
1387,49,34,0.06,0.0
1388,47,33,0.08,0.0
1389,40,29,0.0,0.0
1390,40,26,0.0,0.0
1391,39,33,0.0,0.0
1392,44,33,0.0,0.0
1393,58,28,0.0,0.0
1394,50,36,0.0,0.0
1395,58,31,0.0,0.0
1396,44,31,0.0,0.0
1397,42,32,0.03,0.0
1398,50,40,0.13,0.0
1399,50,40,0.0,0.0
1400,52,38,0.0,0.0
1401,50,34,0.0,0.0
1402,55,35,0.0,0.0
1403,49,36,0.17,0.0
1404,45,30,0.18,0.7
1405,40,30,0.05,0.4
1406,36,28,0.0,0.0
1407,47,24,0.0,0.0
1408,46,36,0.0,0.0
1409,42,33,0.0,0.0
1410,39,16,0.0,0.0
1411,28,12,0.0,0.0
1412,50,23,0.0,0.0
1413,52,35,0.0,0.0
1414,56,32,0.0,0.0
1415,50,41,0.11,0.0
1416,46,32,0.0,0.0
1417,36,25,0.0,0.0
1418,47,23,0.0,0.0
1419,45,37,0.0,0.0
1420,39,25,0.01,0.0
1421,33,13,0.0,0.0
1422,19,7,0.0,0.0
1423,31,8,0.0,0.0
1424,40,28,0.0,0.0
1425,31,15,0.0,0.0
1426,25,9,0.0,0.0
1427,29,15,0.0,0.0
1428,34,14,0.0,0.0
1429,42,25,0.0,0.0
1430,34,21,0.0,0.0
1431,38,28,0.12,0.5
1432,36,32,0.08,0.0
1433,32,14,0.52,4.1
1434,14,0,0.0,0.0
1435,5,-7,0.0,0.0
1436,1,-11,0.0,0.0
1437,12,-1,0.07,1.6
1438,12,-3,0.0,0.1
1439,13,2,0.06,1.8
1440,5,-8,0.0,0.0
1441,19,1,0.0,0.0
1442,17,11,0.02,0.1
1443,16,0,0.06,0.7
1444,4,-1,0.0,0.0
1445,22,1,0.1,1.1
1446,33,9,0.0,0.0
1447,37,8,0.0,0.0
1448,28,16,0.03,0.4
1449,20,15,0.02,0.3
1450,23,16,0.0,0.0
1451,19,5,0.03,0.8
1452,5,-6,0.0,0.3
1453,11,-13,0.23,2.8
1454,28,9,0.02,0.2
1455,26,11,0.01,0.2
1456,40,14,0.0,0.0
1457,47,20,0.0,0.0
1458,20,-11,0.0,0.0
1459,2,-11,0.09,0.9
1460,-1,-9,0.0,0.0
1461,1,-8,0.0,0.0
1462,4,-10,0.0,0.0
1463,29,-10,0.12,0.3
1464,35,-2,0.02,0.0
1465,-2,-20,0.0,0.0
1466,-12,-23,0.0,0.0
1467,5,-15,0.0,0.0
1468,4,-11,0.0,0.0
1469,20,-11,0.0,0.0
1470,31,16,0.0,0.0
1471,32,23,0.0,0.0
1472,40,22,0.0,0.0
1473,34,27,0.01,0.3
1474,28,7,0.26,4.1
1475,25,-1,0.03,0.5
1476,35,7,0.05,0.6
1477,13,1,0.0,0.0
1478,23,9,0.17,4.5
1479,39,17,0.0,0.0
1480,31,-3,0.01,0.2
1481,6,-13,0.02,0.5
1482,8,-8,0.01,0.6
1483,2,-17,0.0,0.0
1484,33,2,0.08,1.3
1485,24,2,0.11,2.3
1486,18,-8,0.09,1.1
1487,-6,-16,0.0,0.0
1488,0,-16,0.0,0.0
1489,34,-6,0.0,0.0
1490,28,-4,0.44,6.4
1491,9,-9,0.0,0.0
1492,22,-1,0.0,0.0
1493,14,-7,0.0,0.0
1494,16,-1,0.0,0.0
1495,11,-1,0.0,0.0
1496,4,-5,0.0,0.0
1497,4,-11,0.0,0.0
1498,12,-5,0.0,0.0
1499,15,-4,0.0,0.0
1500,9,-7,0.0,0.0
1501,8,-11,0.0,0.0
1502,13,-12,0.0,0.0
1503,24,12,0.03,0.5
1504,30,5,0.0,0.2
1505,16,1,0.0,0.0
1506,19,0,0.12,1.8
1507,22,4,0.0,0.0
1508,29,18,0.32,4.9
1509,44,16,0.0,0.0
1510,40,21,0.0,0.0
1511,36,15,0.83,8.4
1512,16,6,0.06,1.5
1513,14,4,0.0,0.0
1514,17,1,0.0,0.0
1515,14,-3,0.01,0.2
1516,6,-7,0.0,0.0
1517,20,-11,0.0,0.0
1518,1,-14,0.0,0.0
1519,14,-9,0.04,0.9
1520,8,-7,0.0,0.0
1521,3,-15,0.0,0.0
1522,10,-10,0.02,0.3
1523,19,7,0.0,0.0
1524,24,12,0.0,0.0
1525,26,12,0.0,0.0
1526,33,23,0.0,0.0
1527,29,15,0.0,0.0
1528,44,17,0.0,0.0
1529,53,32,0.0,0.0
1530,44,29,0.0,0.0
1531,30,19,0.0,0.0
1532,50,20,0.0,0.0
1533,44,26,0.0,0.0
1534,31,20,0.0,0.0
1535,25,11,0.0,0.0
1536,35,23,0.06,0.2
1537,37,28,0.15,2.3
1538,36,26,0.06,0.6
1539,44,22,0.0,0.0
1540,45,20,0.0,0.0
1541,22,8,0.0,0.0
1542,26,8,0.0,0.0
1543,31,17,0.08,1.2
1544,24,10,0.0,0.0
1545,40,13,0.0,0.0
1546,40,31,0.44,0.1
1547,38,27,0.0,0.0
1548,43,22,0.0,0.0
1549,60,36,0.0,0.0
1550,58,29,0.01,0.0
1551,37,20,0.02,0.2
1552,43,21,0.0,0.0
1553,40,27,0.68,5.0
1554,40,25,0.11,1.5
1555,50,24,0.0,0.0
1556,62,40,0.0,0.0
1557,60,38,0.0,0.0
1558,54,34,0.0,0.0
1559,71,35,0.0,0.0
1560,62,45,0.0,0.0
1561,63,43,0.0,0.0
1562,55,44,0.14,0.0
1563,44,32,0.0,0.0
1564,38,24,0.0,0.0
1565,36,18,0.0,0.0
1566,37,28,0.68,0.3
1567,42,28,0.0,0.0
1568,52,26,0.0,0.0
1569,67,42,0.11,0.0
1570,74,45,0.1,0.0
1571,68,44,0.2,0.0
1572,59,38,0.0,0.0
1573,47,40,0.26,0.0
1574,45,38,0.84,0.0
1575,64,36,0.0,0.0
1576,55,37,0.04,0.0
1577,45,38,1.76,0.0
1578,45,41,0.7,0.0
1579,42,34,0.6,0.0
1580,46,35,0.03,0.0
1581,49,37,0.04,0.0
1582,59,42,0.0,0.0
1583,59,43,0.0,0.0
1584,57,36,0.0,0.0
1585,64,50,0.0,0.0
1586,65,47,0.0,0.0
1587,65,51,0.04,0.0
1588,69,51,0.59,0.0
1589,60,46,0.0,0.0
1590,70,41,0.06,0.0
1591,68,48,0.63,0.0
1592,63,49,0.27,0.0
1593,53,43,0.0,0.0
1594,59,38,0.0,0.0
1595,49,40,0.0,0.0
1596,54,40,0.0,0.0
1597,66,41,0.0,0.0
1598,72,49,0.0,0.0
1599,60,51,2.25,0.0
1600,78,50,0.0,0.0
1601,66,51,0.0,0.0
1602,71,47,0.0,0.0
1603,75,50,0.0,0.0
1604,80,58,0.0,0.0
1605,79,56,0.0,0.0
1606,82,66,0.01,0.0
1607,73,61,0.01,0.0
1608,81,58,0.0,0.0
1609,84,57,0.0,0.0
1610,87,64,0.0,0.0
1611,86,68,0.65,0.0
1612,72,65,2.37,0.0
1613,80,60,0.02,0.0
1614,75,56,0.0,0.0
1615,81,61,0.0,0.0
1616,78,63,0.03,0.0
1617,84,59,0.0,0.0
1618,67,51,0.89,0.0
1619,71,49,0.0,0.0
1620,70,59,0.0,0.0
1621,77,55,0.0,0.0
1622,81,61,0.18,0.0
1623,66,54,0.0,0.0
1624,76,51,0.0,0.0
1625,66,58,1.6,0.0
1626,76,57,0.64,0.0
1627,85,63,0.38,0.0
1628,82,62,0.01,0.0
1629,81,69,0.51,0.0
1630,74,65,4.13,0.0
1631,85,67,0.0,0.0
1632,85,67,0.0,0.0
1633,77,66,0.09,0.0
1634,83,66,0.0,0.0
1635,84,64,0.0,0.0
1636,72,56,0.0,0.0
1637,81,58,0.0,0.0
1638,81,70,0.0,0.0
1639,83,69,0.5,0.0
1640,85,64,0.01,0.0
1641,81,65,0.0,0.0
1642,75,55,0.15,0.0
1643,74,54,0.01,0.0
1644,78,58,0.0,0.0
1645,78,60,0.0,0.0
1646,84,65,0.0,0.0
1647,90,69,0.13,0.0
1648,87,65,0.37,0.0
1649,77,62,0.0,0.0
1650,79,58,0.0,0.0
1651,85,61,0.0,0.0
1652,81,65,1.03,0.0
1653,80,68,0.06,0.0
1654,78,63,0.0,0.0
1655,65,56,0.07,0.0
1656,72,54,0.0,0.0
1657,77,55,0.0,0.0
1658,79,59,0.0,0.0
1659,79,60,0.0,0.0
1660,79,67,0.0,0.0
1661,87,70,0.0,0.0
1662,92,74,0.0,0.0
1663,86,70,0.0,0.0
1664,84,61,0.0,0.0
1665,82,63,0.0,0.0
1666,81,64,0.42,0.0
1667,86,71,0.0,0.0
1668,78,65,0.03,0.0
1669,77,63,0.0,0.0
1670,81,59,0.0,0.0
1671,83,60,0.0,0.0
1672,84,63,0.0,0.0
1673,87,65,0.0,0.0
1674,87,67,0.0,0.0
1675,88,68,0.67,0.0
1676,81,68,0.0,0.0
1677,81,62,0.0,0.0
1678,82,62,0.0,0.0
1679,83,65,0.0,0.0
1680,83,67,0.0,0.0
1681,79,67,0.0,0.0
1682,84,68,0.15,0.0
1683,78,62,0.04,0.0
1684,80,57,0.0,0.0
1685,83,63,0.0,0.0
1686,80,59,0.0,0.0
1687,85,64,0.0,0.0
1688,86,67,0.08,0.0
1689,81,68,0.27,0.0
1690,87,67,0.01,0.0
1691,81,65,0.0,0.0
1692,83,65,0.0,0.0
1693,85,70,0.07,0.0
1694,79,70,0.0,0.0
1695,77,69,0.0,0.0
1696,89,73,0.14,0.0
1697,79,64,0.0,0.0
1698,76,56,0.0,0.0
1699,78,59,0.0,0.0
1700,72,61,0.02,0.0
1701,80,66,0.68,0.0
1702,77,64,0.3,0.0
1703,85,62,0.47,0.0
1704,78,65,0.17,0.0
1705,78,62,0.0,0.0
1706,80,60,0.13,0.0
1707,86,66,0.0,0.0
1708,66,55,0.0,0.0
1709,77,52,0.0,0.0
1710,76,56,0.0,0.0
1711,75,58,0.0,0.0
1712,75,61,0.18,0.0
1713,68,47,0.03,0.0
1714,57,43,0.0,0.0
1715,56,43,0.0,0.0
1716,60,39,0.0,0.0
1717,65,50,0.0,0.0
1718,62,48,0.06,0.0
1719,68,43,0.0,0.0
1720,77,55,0.0,0.0
1721,75,48,0.0,0.0
1722,81,57,0.0,0.0
1723,77,57,0.24,0.0
1724,67,50,0.0,0.0
1725,72,48,0.0,0.0
1726,74,51,0.0,0.0
1727,65,58,0.04,0.0
1728,77,59,0.0,0.0
1729,82,58,0.0,0.0
1730,83,63,0.0,0.0
1731,82,59,0.0,0.0
1732,67,44,0.07,0.0
1733,59,42,0.0,0.0
1734,59,50,0.69,0.0
1735,60,47,0.78,0.0
1736,50,36,0.09,0.0
1737,51,37,0.03,0.0
1738,49,35,0.0,0.0
1739,63,36,0.0,0.0
1740,60,45,0.0,0.0
1741,59,39,0.0,0.0
1742,54,34,0.0,0.0
1743,53,34,0.0,0.0
1744,57,31,0.0,0.0
1745,61,42,0.0,0.0
1746,57,50,0.02,0.0
1747,65,47,0.0,0.0
1748,66,38,0.0,0.0
1749,72,41,0.0,0.0
1750,58,49,0.0,0.0
1751,54,39,0.0,0.0
1752,69,40,0.0,0.0
1753,64,42,0.0,0.0
1754,58,38,0.0,0.0
1755,60,39,0.0,0.0
1756,68,48,0.14,0.0
1757,67,46,0.0,0.0
1758,63,44,0.0,0.0
1759,64,36,0.0,0.0
1760,67,43,0.0,0.0
1761,49,40,0.0,0.0
1762,43,36,0.0,0.0
1763,49,31,0.0,0.0
1764,40,26,0.0,0.0
1765,42,23,0.0,0.0
1766,56,33,0.0,0.0
1767,55,41,0.0,0.0
1768,53,37,0.0,0.0
1769,45,34,0.04,0.0
1770,44,30,0.0,0.0
1771,48,29,0.01,0.0
1772,43,34,0.0,0.0
1773,39,31,0.0,0.0
1774,31,24,0.28,2.6
1775,26,18,0.04,0.8
1776,23,15,0.0,0.0
1777,24,17,0.0,0.0
1778,22,8,0.0,0.0
1779,22,6,0.16,1.3
1780,22,7,0.01,0.3
1781,15,6,0.0,0.0
1782,18,8,0.0,0.0
1783,23,16,0.02,0.5
1784,18,7,0.0,0.0
1785,34,3,0.0,0.0
1786,39,34,0.0,0.0
1787,51,32,0.03,0.0
1788,32,15,0.01,0.5
1789,24,10,0.0,0.0
1790,26,10,0.17,2.2
1791,10,-4,0.02,0.3
1792,24,6,0.08,0.9
1793,38,21,0.0,0.0
1794,24,4,0.0,0.0
1795,6,-3,0.0,0.0
1796,22,2,0.0,0.0
1797,23,11,0.0,0.0
1798,32,14,0.0,0.0
1799,32,25,0.0,0.0
1800,32,17,0.0,0.0
1801,35,22,0.01,0.1
1802,35,21,0.0,0.0
1803,23,15,0.0,0.0
1804,29,21,0.0,0.0
1805,32,27,0.0,0.0
1806,37,32,0.0,0.0
1807,51,33,0.01,0.0
1808,50,43,0.01,0.0
1809,51,30,0.19,0.0
1810,30,17,0.04,0.8
1811,20,9,0.0,0.0
1812,22,11,0.02,0.4
1813,30,20,0.0,0.0
1814,32,29,0.0,0.0
1815,39,31,0.19,0.1
1816,38,35,0.12,0.0
1817,36,34,0.0,0.0
1818,36,31,0.0,0.0
1819,35,30,0.0,0.0
1820,32,28,0.05,0.8
1821,28,11,0.22,3.4
1822,24,7,0.0,0.0
1823,10,-3,0.0,0.0
1824,4,-7,0.0,0.0
1825,13,-7,0.0,0.0
1826,30,11,0.0,0.0
1827,28,6,0.0,0.0
1828,33,12,0.0,0.1
1829,12,-7,0.0,0.0
1830,1,-11,0.06,0.5
1831,8,-5,0.0,0.0
1832,-1,-9,0.0,0.0
1833,16,-6,0.15,3.0
1834,6,-4,0.0,0.0
1835,19,-4,0.0,0.0
1836,14,3,0.0,0.1
1837,5,-5,0.0,0.0
1838,15,-10,0.02,0.4
1839,24,15,0.01,0.2
1840,35,19,0.0,0.0
1841,30,27,0.0,0.0
1842,38,26,0.0,0.0
1843,39,25,0.0,0.0
1844,37,22,0.01,0.1
1845,32,28,0.05,0.8
1846,30,26,0.01,0.1
1847,30,18,0.0,0.0
1848,39,29,0.0,0.0
1849,42,29,0.0,0.0
1850,35,20,0.03,0.1
1851,45,22,0.0,0.0
1852,36,30,0.0,0.0
1853,31,28,0.0,0.0
1854,34,15,0.0,0.0
1855,27,11,0.0,0.0
1856,28,19,0.0,0.0
1857,21,5,0.02,0.5
1858,16,0,0.0,0.0
1859,16,6,0.06,1.5
1860,15,-1,0.01,0.4
1861,19,-7,0.0,0.0
1862,30,13,0.0,0.0
1863,36,20,0.0,0.0
1864,32,23,0.0,0.0
1865,33,20,0.0,0.0
1866,29,22,0.13,0.8
1867,30,2,0.01,0.1
1868,10,-3,0.0,0.0
1869,30,6,0.0,0.0
1870,12,-3,0.0,0.0
1871,9,0,0.0,0.0
1872,20,8,0.01,0.4
1873,10,-2,0.0,0.0
1874,2,-9,0.0,0.0
1875,9,-11,0.0,0.0
1876,25,5,0.07,0.8
1877,24,0,0.01,0.1
1878,0,-9,0.0,0.0
1879,23,-11,0.0,0.0
1880,32,13,0.01,0.1
1881,16,5,0.02,0.2
1882,11,-3,0.0,0.0
1883,15,-6,0.0,0.0
1884,20,-3,0.0,0.0
1885,28,14,0.0,0.0
1886,26,9,0.0,0.0
1887,29,6,0.13,1.9
1888,12,-2,0.0,0.0
1889,15,-7,0.0,0.0
1890,39,7,0.0,0.0
1891,44,28,0.0,0.0
1892,48,31,0.0,0.0
1893,57,32,0.0,0.0
1894,66,37,0.0,0.0
1895,58,29,0.0,0.0
1896,62,37,0.0,0.0
1897,62,39,0.0,0.0
1898,61,33,0.0,0.0
1899,70,38,0.0,0.0
1900,62,36,0.0,0.0
1901,45,26,0.0,0.0
1902,46,30,0.0,0.0
1903,50,35,0.0,0.0
1904,56,32,0.0,0.0
1905,38,26,0.0,0.0
1906,35,29,0.2,3.1
1907,32,30,0.03,0.5
1908,38,25,0.12,1.2
1909,38,31,0.0,0.1
1910,36,25,0.0,0.0
1911,36,17,0.0,0.0
1912,41,20,0.0,0.0
1913,53,34,0.19,0.0
1914,57,36,0.0,0.0
1915,65,32,0.0,0.0
